label,group,mu,tx_dbm,rri_ms,p_keep,eta,cbr_target,varied_value,varied_numeric,n_runs,0_250m_aoi_mean_ms_mean,0_250m_aoi_mean_ms_ci95,0_250m_aoi_mean_ms_legacy_mean,0_250m_aoi_mean_ms_legacy_ci95,0_250m_aoi_time_above_100ms_ratio_mean,0_250m_aoi_time_above_100ms_ratio_ci95,0_250m_aoi_time_above_200ms_ratio_mean,0_250m_aoi_time_above_200ms_ratio_ci95,0_250m_aoi_time_above_500ms_ratio_mean,0_250m_aoi_time_above_500ms_ratio_ci95,0_250m_blackout_gt_2rri_ratio_mean,0_250m_blackout_gt_2rri_ratio_ci95,0_250m_blackout_gt_5rri_ratio_mean,0_250m_blackout_gt_5rri_ratio_ci95,0_250m_blackout_p95_ms_mean,0_250m_blackout_p95_ms_ci95,0_250m_clr_mean,0_250m_clr_ci95,0_250m_clr_article_mean,0_250m_clr_article_ci95,0_250m_clr_broad_mean,0_250m_clr_broad_ci95,0_250m_clr_broad_article_mean,0_250m_clr_broad_article_ci95,0_250m_hdr_mean,0_250m_hdr_ci95,0_250m_missed_updates_mean_mean,0_250m_missed_updates_mean_ci95,0_250m_missed_updates_p95_mean,0_250m_missed_updates_p95_ci95,0_250m_n_mean,0_250m_n_ci95,0_250m_n_ipg_mean,0_250m_n_ipg_ci95,0_250m_n_pairs_mean,0_250m_n_pairs_ci95,0_250m_nsr_mean,0_250m_nsr_ci95,0_250m_paoi_gt_100ms_ratio_mean,0_250m_paoi_gt_100ms_ratio_ci95,0_250m_paoi_gt_200ms_ratio_mean,0_250m_paoi_gt_200ms_ratio_ci95,0_250m_paoi_gt_500ms_ratio_mean,0_250m_paoi_gt_500ms_ratio_ci95,0_250m_paoi_p50_ms_mean,0_250m_paoi_p50_ms_ci95,0_250m_paoi_p95_ms_mean,0_250m_paoi_p95_ms_ci95,0_250m_paoi_p99_ms_mean,0_250m_paoi_p99_ms_ci95,0_250m_pir_cv_mean,0_250m_pir_cv_ci95,0_250m_pir_mean_ms_mean,0_250m_pir_mean_ms_ci95,0_250m_pir_p50_ms_mean,0_250m_pir_p50_ms_ci95,0_250m_pir_p95_ms_mean,0_250m_pir_p95_ms_ci95,0_250m_pir_p99_ms_mean,0_250m_pir_p99_ms_ci95,0_250m_plr_mean,0_250m_plr_ci95,0_250m_plr_article_mean,0_250m_plr_article_ci95,0_250m_prr_mean,0_250m_prr_ci95,0_250m_prr_conditional_audible_mean,0_250m_prr_conditional_audible_ci95,0_250m_vth_aoi_100ms_mean,0_250m_vth_aoi_100ms_ci95,0_250m_vth_aoi_200ms_mean,0_250m_vth_aoi_200ms_ci95,0_250m_vth_aoi_500ms_mean,0_250m_vth_aoi_500ms_ci95,250_500m_aoi_mean_ms_mean,250_500m_aoi_mean_ms_ci95,250_500m_aoi_mean_ms_legacy_mean,250_500m_aoi_mean_ms_legacy_ci95,250_500m_aoi_time_above_100ms_ratio_mean,250_500m_aoi_time_above_100ms_ratio_ci95,250_500m_aoi_time_above_200ms_ratio_mean,250_500m_aoi_time_above_200ms_ratio_ci95,250_500m_aoi_time_above_500ms_ratio_mean,250_500m_aoi_time_above_500ms_ratio_ci95,250_500m_blackout_gt_2rri_ratio_mean,250_500m_blackout_gt_2rri_ratio_ci95,250_500m_blackout_gt_5rri_ratio_mean,250_500m_blackout_gt_5rri_ratio_ci95,250_500m_blackout_p95_ms_mean,250_500m_blackout_p95_ms_ci95,250_500m_clr_mean,250_500m_clr_ci95,250_500m_clr_article_mean,250_500m_clr_article_ci95,250_500m_clr_broad_mean,250_500m_clr_broad_ci95,250_500m_clr_broad_article_mean,250_500m_clr_broad_article_ci95,250_500m_hdr_mean,250_500m_hdr_ci95,250_500m_missed_updates_mean_mean,250_500m_missed_updates_mean_ci95,250_500m_missed_updates_p95_mean,250_500m_missed_updates_p95_ci95,250_500m_n_mean,250_500m_n_ci95,250_500m_n_ipg_mean,250_500m_n_ipg_ci95,250_500m_n_pairs_mean,250_500m_n_pairs_ci95,250_500m_nsr_mean,250_500m_nsr_ci95,250_500m_paoi_gt_100ms_ratio_mean,250_500m_paoi_gt_100ms_ratio_ci95,250_500m_paoi_gt_200ms_ratio_mean,250_500m_paoi_gt_200ms_ratio_ci95,250_500m_paoi_gt_500ms_ratio_mean,250_500m_paoi_gt_500ms_ratio_ci95,250_500m_paoi_p50_ms_mean,250_500m_paoi_p50_ms_ci95,250_500m_paoi_p95_ms_mean,250_500m_paoi_p95_ms_ci95,250_500m_paoi_p99_ms_mean,250_500m_paoi_p99_ms_ci95,250_500m_pir_cv_mean,250_500m_pir_cv_ci95,250_500m_pir_mean_ms_mean,250_500m_pir_mean_ms_ci95,250_500m_pir_p50_ms_mean,250_500m_pir_p50_ms_ci95,250_500m_pir_p95_ms_mean,250_500m_pir_p95_ms_ci95,250_500m_pir_p99_ms_mean,250_500m_pir_p99_ms_ci95,250_500m_plr_mean,250_500m_plr_ci95,250_500m_plr_article_mean,250_500m_plr_article_ci95,250_500m_prr_mean,250_500m_prr_ci95,250_500m_prr_conditional_audible_mean,250_500m_prr_conditional_audible_ci95,250_500m_vth_aoi_100ms_mean,250_500m_vth_aoi_100ms_ci95,250_500m_vth_aoi_200ms_mean,250_500m_vth_aoi_200ms_ci95,250_500m_vth_aoi_500ms_mean,250_500m_vth_aoi_500ms_ci95,all_aoi_mean_ms_mean,all_aoi_mean_ms_ci95,all_aoi_mean_ms_legacy_mean,all_aoi_mean_ms_legacy_ci95,all_aoi_time_above_100ms_ratio_mean,all_aoi_time_above_100ms_ratio_ci95,all_aoi_time_above_200ms_ratio_mean,all_aoi_time_above_200ms_ratio_ci95,all_aoi_time_above_500ms_ratio_mean,all_aoi_time_above_500ms_ratio_ci95,all_blackout_gt_2rri_ratio_mean,all_blackout_gt_2rri_ratio_ci95,all_blackout_gt_5rri_ratio_mean,all_blackout_gt_5rri_ratio_ci95,all_blackout_p95_ms_mean,all_blackout_p95_ms_ci95,all_missed_updates_mean_mean,all_missed_updates_mean_ci95,all_missed_updates_p95_mean,all_missed_updates_p95_ci95,all_n_ipg_mean,all_n_ipg_ci95,all_n_pairs_mean,all_n_pairs_ci95,all_paoi_gt_100ms_ratio_mean,all_paoi_gt_100ms_ratio_ci95,all_paoi_gt_200ms_ratio_mean,all_paoi_gt_200ms_ratio_ci95,all_paoi_gt_500ms_ratio_mean,all_paoi_gt_500ms_ratio_ci95,all_paoi_p50_ms_mean,all_paoi_p50_ms_ci95,all_paoi_p95_ms_mean,all_paoi_p95_ms_ci95,all_paoi_p99_ms_mean,all_paoi_p99_ms_ci95,all_pir_cv_mean,all_pir_cv_ci95,all_pir_mean_ms_mean,all_pir_mean_ms_ci95,all_pir_p50_ms_mean,all_pir_p50_ms_ci95,all_pir_p95_ms_mean,all_pir_p95_ms_ci95,all_pir_p99_ms_mean,all_pir_p99_ms_ci95,all_vth_aoi_100ms_mean,all_vth_aoi_100ms_ci95,all_vth_aoi_200ms_mean,all_vth_aoi_200ms_ci95,all_vth_aoi_500ms_mean,all_vth_aoi_500ms_ci95,avg_usr_mean_mean,avg_usr_mean_ci95,cam_interval_ms_mean,cam_interval_ms_ci95,cbr_mean_mean,cbr_mean_ci95,cbr_n_mean,cbr_n_ci95,cbr_p50_mean,cbr_p50_ci95,cbr_p95_mean,cbr_p95_ci95,cbr_target_mean,cbr_target_ci95,clr_article_inrange_mean,clr_article_inrange_ci95,clr_article_raw_mean,clr_article_raw_ci95,clr_broad_article_raw_mean,clr_broad_article_raw_ci95,clr_broad_raw_mean,clr_broad_raw_ci95,clr_inrange_mean,clr_inrange_ci95,clr_raw_mean,clr_raw_ci95,counter_resel_rate_per_ue_s_mean,counter_resel_rate_per_ue_s_ci95,eta_mean,eta_ci95,fine_0_50m_center_m_mean,fine_0_50m_center_m_ci95,fine_0_50m_clr_mean,fine_0_50m_clr_ci95,fine_0_50m_clr_article_mean,fine_0_50m_clr_article_ci95,fine_0_50m_clr_broad_mean,fine_0_50m_clr_broad_ci95,fine_0_50m_clr_broad_article_mean,fine_0_50m_clr_broad_article_ci95,fine_0_50m_hdr_mean,fine_0_50m_hdr_ci95,fine_0_50m_n_mean,fine_0_50m_n_ci95,fine_0_50m_nsr_mean,fine_0_50m_nsr_ci95,fine_0_50m_plr_mean,fine_0_50m_plr_ci95,fine_0_50m_plr_article_mean,fine_0_50m_plr_article_ci95,fine_0_50m_prr_mean,fine_0_50m_prr_ci95,fine_100_150m_center_m_mean,fine_100_150m_center_m_ci95,fine_100_150m_clr_mean,fine_100_150m_clr_ci95,fine_100_150m_clr_article_mean,fine_100_150m_clr_article_ci95,fine_100_150m_clr_broad_mean,fine_100_150m_clr_broad_ci95,fine_100_150m_clr_broad_article_mean,fine_100_150m_clr_broad_article_ci95,fine_100_150m_hdr_mean,fine_100_150m_hdr_ci95,fine_100_150m_n_mean,fine_100_150m_n_ci95,fine_100_150m_nsr_mean,fine_100_150m_nsr_ci95,fine_100_150m_plr_mean,fine_100_150m_plr_ci95,fine_100_150m_plr_article_mean,fine_100_150m_plr_article_ci95,fine_100_150m_prr_mean,fine_100_150m_prr_ci95,fine_150_200m_center_m_mean,fine_150_200m_center_m_ci95,fine_150_200m_clr_mean,fine_150_200m_clr_ci95,fine_150_200m_clr_article_mean,fine_150_200m_clr_article_ci95,fine_150_200m_clr_broad_mean,fine_150_200m_clr_broad_ci95,fine_150_200m_clr_broad_article_mean,fine_150_200m_clr_broad_article_ci95,fine_150_200m_hdr_mean,fine_150_200m_hdr_ci95,fine_150_200m_n_mean,fine_150_200m_n_ci95,fine_150_200m_nsr_mean,fine_150_200m_nsr_ci95,fine_150_200m_plr_mean,fine_150_200m_plr_ci95,fine_150_200m_plr_article_mean,fine_150_200m_plr_article_ci95,fine_150_200m_prr_mean,fine_150_200m_prr_ci95,fine_200_250m_center_m_mean,fine_200_250m_center_m_ci95,fine_200_250m_clr_mean,fine_200_250m_clr_ci95,fine_200_250m_clr_article_mean,fine_200_250m_clr_article_ci95,fine_200_250m_clr_broad_mean,fine_200_250m_clr_broad_ci95,fine_200_250m_clr_broad_article_mean,fine_200_250m_clr_broad_article_ci95,fine_200_250m_hdr_mean,fine_200_250m_hdr_ci95,fine_200_250m_n_mean,fine_200_250m_n_ci95,fine_200_250m_nsr_mean,fine_200_250m_nsr_ci95,fine_200_250m_plr_mean,fine_200_250m_plr_ci95,fine_200_250m_plr_article_mean,fine_200_250m_plr_article_ci95,fine_200_250m_prr_mean,fine_200_250m_prr_ci95,fine_250_300m_center_m_mean,fine_250_300m_center_m_ci95,fine_250_300m_clr_mean,fine_250_300m_clr_ci95,fine_250_300m_clr_article_mean,fine_250_300m_clr_article_ci95,fine_250_300m_clr_broad_mean,fine_250_300m_clr_broad_ci95,fine_250_300m_clr_broad_article_mean,fine_250_300m_clr_broad_article_ci95,fine_250_300m_hdr_mean,fine_250_300m_hdr_ci95,fine_250_300m_n_mean,fine_250_300m_n_ci95,fine_250_300m_nsr_mean,fine_250_300m_nsr_ci95,fine_250_300m_plr_mean,fine_250_300m_plr_ci95,fine_250_300m_plr_article_mean,fine_250_300m_plr_article_ci95,fine_250_300m_prr_mean,fine_250_300m_prr_ci95,fine_300_350m_center_m_mean,fine_300_350m_center_m_ci95,fine_300_350m_clr_mean,fine_300_350m_clr_ci95,fine_300_350m_clr_article_mean,fine_300_350m_clr_article_ci95,fine_300_350m_clr_broad_mean,fine_300_350m_clr_broad_ci95,fine_300_350m_clr_broad_article_mean,fine_300_350m_clr_broad_article_ci95,fine_300_350m_hdr_mean,fine_300_350m_hdr_ci95,fine_300_350m_n_mean,fine_300_350m_n_ci95,fine_300_350m_nsr_mean,fine_300_350m_nsr_ci95,fine_300_350m_plr_mean,fine_300_350m_plr_ci95,fine_300_350m_plr_article_mean,fine_300_350m_plr_article_ci95,fine_300_350m_prr_mean,fine_300_350m_prr_ci95,fine_350_400m_center_m_mean,fine_350_400m_center_m_ci95,fine_350_400m_clr_mean,fine_350_400m_clr_ci95,fine_350_400m_clr_article_mean,fine_350_400m_clr_article_ci95,fine_350_400m_clr_broad_mean,fine_350_400m_clr_broad_ci95,fine_350_400m_clr_broad_article_mean,fine_350_400m_clr_broad_article_ci95,fine_350_400m_hdr_mean,fine_350_400m_hdr_ci95,fine_350_400m_n_mean,fine_350_400m_n_ci95,fine_350_400m_nsr_mean,fine_350_400m_nsr_ci95,fine_350_400m_plr_mean,fine_350_400m_plr_ci95,fine_350_400m_plr_article_mean,fine_350_400m_plr_article_ci95,fine_350_400m_prr_mean,fine_350_400m_prr_ci95,fine_400_450m_center_m_mean,fine_400_450m_center_m_ci95,fine_400_450m_clr_mean,fine_400_450m_clr_ci95,fine_400_450m_clr_article_mean,fine_400_450m_clr_article_ci95,fine_400_450m_clr_broad_mean,fine_400_450m_clr_broad_ci95,fine_400_450m_clr_broad_article_mean,fine_400_450m_clr_broad_article_ci95,fine_400_450m_hdr_mean,fine_400_450m_hdr_ci95,fine_400_450m_n_mean,fine_400_450m_n_ci95,fine_400_450m_nsr_mean,fine_400_450m_nsr_ci95,fine_400_450m_plr_mean,fine_400_450m_plr_ci95,fine_400_450m_plr_article_mean,fine_400_450m_plr_article_ci95,fine_400_450m_prr_mean,fine_400_450m_prr_ci95,fine_450_500m_center_m_mean,fine_450_500m_center_m_ci95,fine_450_500m_clr_mean,fine_450_500m_clr_ci95,fine_450_500m_clr_article_mean,fine_450_500m_clr_article_ci95,fine_450_500m_clr_broad_mean,fine_450_500m_clr_broad_ci95,fine_450_500m_clr_broad_article_mean,fine_450_500m_clr_broad_article_ci95,fine_450_500m_hdr_mean,fine_450_500m_hdr_ci95,fine_450_500m_n_mean,fine_450_500m_n_ci95,fine_450_500m_nsr_mean,fine_450_500m_nsr_ci95,fine_450_500m_plr_mean,fine_450_500m_plr_ci95,fine_450_500m_plr_article_mean,fine_450_500m_plr_article_ci95,fine_450_500m_prr_mean,fine_450_500m_prr_ci95,fine_50_100m_center_m_mean,fine_50_100m_center_m_ci95,fine_50_100m_clr_mean,fine_50_100m_clr_ci95,fine_50_100m_clr_article_mean,fine_50_100m_clr_article_ci95,fine_50_100m_clr_broad_mean,fine_50_100m_clr_broad_ci95,fine_50_100m_clr_broad_article_mean,fine_50_100m_clr_broad_article_ci95,fine_50_100m_hdr_mean,fine_50_100m_hdr_ci95,fine_50_100m_n_mean,fine_50_100m_n_ci95,fine_50_100m_nsr_mean,fine_50_100m_nsr_ci95,fine_50_100m_plr_mean,fine_50_100m_plr_ci95,fine_50_100m_plr_article_mean,fine_50_100m_plr_article_ci95,fine_50_100m_prr_mean,fine_50_100m_prr_ci95,hdr_inrange_mean,hdr_inrange_ci95,hdr_raw_mean,hdr_raw_ci95,latency_mean_ms_mean,latency_mean_ms_ci95,latency_p95_ms_mean,latency_p95_ms_ci95,latency_p99_ms_mean,latency_p99_ms_ci95,max_distance_m_mean,max_distance_m_ci95,mcs_mean,mcs_ci95,mu_mean,mu_ci95,mu_readme_mean,mu_readme_ci95,ncsr_final_mean_mean,ncsr_final_mean_ci95,ncsr_initial_mean_mean,ncsr_initial_mean_ci95,ncsr_shrinkage_mean_mean,ncsr_shrinkage_mean_ci95,nsr_inrange_mean,nsr_inrange_ci95,nsr_raw_mean,nsr_raw_ci95,p_keep_mean,p_keep_ci95,pkeep_readme_mean,pkeep_readme_ci95,plr_article_inrange_mean,plr_article_inrange_ci95,plr_article_raw_mean,plr_article_raw_ci95,plr_inrange_mean,plr_inrange_ci95,plr_raw_mean,plr_raw_ci95,prr_conditional_audible_mean,prr_conditional_audible_ci95,rc_mean_mean,rc_mean_ci95,rc_p50_mean,rc_p50_ci95,rc_p95_mean,rc_p95_ci95,received_rows_read_mean,received_rows_read_ci95,reserv_rows_mean,reserv_rows_ci95,rri_ms_mean,rri_ms_ci95,rri_readme_ms_mean,rri_readme_ms_ci95,rx_events_mean,rx_events_ci95,rx_events_inrange_mean,rx_events_inrange_ci95,sim_time_s_mean,sim_time_s_ci95,ssps_rows_mean,ssps_rows_ci95,success_ratio_inrange_mean,success_ratio_inrange_ci95,success_ratio_raw_mean,success_ratio_raw_ci95,trigger_0_share_mean,trigger_0_share_ci95,tx_dbm_mean,tx_dbm_ci95,tx_rate_per_ue_s_mean,tx_rate_per_ue_s_ci95,tx_readme_mean,tx_readme_ci95,ue_count_mean,ue_count_ci95,varied_numeric_mean,varied_numeric_ci95,0_250m_n_ipg_sampled_mean,0_250m_n_ipg_sampled_ci95,250_500m_n_ipg_sampled_mean,250_500m_n_ipg_sampled_ci95,all_n_ipg_sampled_mean,all_n_ipg_sampled_ci95
G1_mu0_pK0_CBR50,G1,0.0,23.0,100.0,0.0,1.0,50.0,mu0,0.0,1,8173.039919,0.0,8219.078319842221,0.0,0.7264490142065024,0.0,0.6205688752598923,0.0,0.6100153972475212,0.0,0.13760632768917563,0.0,0.009616389994279986,0.0,40790.0,0.0,0.001453297344028832,0.0,0.0014607145665999559,0.0,0.0019881229217582085,0.0,0.0019982697442718685,0.0,0.0050778042067374345,0.0,2.5723727911825667,0.0,1.0,0.0,1316317.0,0.0,1300696.0,0.0,6320.0,0.0,0.0,0.0,0.760991038643926,0.0,0.13760632768917563,0.0,0.009616389994279986,0.0,120.00000000000455,0.0,200.00000000000284,0.0,350.0000000000014,0.0,6.693333732839776,0.0,356.89572352033065,0.0,120.00000000000455,0.0,200.00000000000284,0.0,350.0000000000014,0.0,0.0005348255777293768,0.0,0.0005375551776719127,0.0,0.9929340728715044,0.0,0.9929340728715044,0.0,0.7264490142065024,0.0,0.6205688752598923,0.0,0.6100153972475212,0.0,8251.710358,0.0,7593.826978143059,0.0,0.7202084809005825,0.0,0.6087061787145412,0.0,0.5919450720536068,0.0,0.15365002957554,0.0,0.011805994656005875,0.0,36160.0,0.0,0.004011980407812687,0.0,0.004033458724975435,0.0,0.020886732821356422,0.0,0.02099855088286965,0.0,0.005321334825742327,0.0,2.493256266954943,0.0,1.0,0.0,810323.0,0.0,784432.0,0.0,4648.0,0.0,3.7022273834014337e-06,0.0,0.7680436290207436,0.0,0.15365002957554,0.0,0.011805994656005875,0.0,129.99999999999545,0.0,210.00000000000085,0.0,2759.999999999998,0.0,6.803603187298964,0.0,348.990568972199,0.0,129.99999999999545,0.0,210.00000000000085,0.0,2759.999999999998,0.0,0.016874752413543734,0.0,0.016965092157894216,0.0,0.9737882301255179,0.0,0.9737918353243163,0.0,0.7202084809005825,0.0,0.6087061787145412,0.0,0.5919450720536068,0.0,5124.804631,0.0,5005.122946023146,0.0,0.5826626688037274,0.0,0.4203761162961325,0.0,0.408556175218029,0.0,0.1393137019616884,0.0,0.004270229616373796,0.0,27310.0,0.0,1.3427233662202587,0.0,1.0,0.0,2116748.0,0.0,6320.0,0.0,0.7629869025505162,0.0,0.1393137019616884,0.0,0.004270229616373796,0.0,120.00000000000455,0.0,200.00000000000284,0.0,299.99999999999716,0.0,6.543123373189875,0.0,233.94277448236636,0.0,120.00000000000455,0.0,200.00000000000284,0.0,299.99999999999716,0.0,0.5826626688037274,0.0,0.4203761162961325,0.0,0.408556175218029,0.0,0.0,0.0,135.0,0.0,0.4713888888888889,0.0,14400.0,0.0,0.47,0.0,0.53,0.0,50.0,0.0,0.0025194379629210743,0.0,0.0025194379629210743,0.0,0.009822636604420723,0.0,0.009771888733816368,0.0,0.0025064214871124836,0.0,0.0025064214871124836,0.0,0.04654667967018353,0.0,1.0,0.0,25.0,0.0,0.00013715140684094593,0.0,0.00013783136958437576,0.0,0.00013715140684094593,0.0,0.00013783136958437576,0.0,0.004933294543036449,0.0,240610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949295540501226,0.0,125.0,0.0,0.0010109299366087463,0.0,0.001016029357271782,0.0,0.0011021118524597313,0.0,0.0011076712208688447,0.0,0.005018969802928129,0.0,252243.0,0.0,0.0,0.0,9.118191585098497e-05,0.0,9.164186359706268e-05,0.0,0.9938789183446122,0.0,175.0,0.0,0.00146827785690164,0.0,0.0014757043721431286,0.0,0.0019968578853862304,0.0,0.0020069579461146547,0.0,0.005032522354530371,0.0,272428.0,0.0,0.0,0.0,0.0005285800284845904,0.0,0.0005312535739715263,0.0,0.9929706197600834,0.0,225.0,0.0,0.0037897717807762786,0.0,0.0038089125763875326,0.0,0.005653423288355822,0.0,0.0056819767279627205,0.0,0.005025265145205175,0.0,288144.0,0.0,0.0,0.0,0.0018636515075795435,0.0,0.0018730641515751878,0.0,0.989321311566439,0.0,275.0,0.0,0.0039386991673705804,0.0,0.003960338375970065,0.0,0.008533848195969591,0.0,0.00858073314793514,0.0,0.005459152890068783,0.0,207175.0,0.0,4.826837214914927e-06,0.0,0.00459514902859901,0.0,0.004620394771965075,0.0,0.9860021720767467,0.0,325.0,0.0,0.004251085906638056,0.0,0.0042736782123814565,0.0,0.013724934498574296,0.0,0.013797875371402988,0.0,0.005286384379139025,0.0,172897.0,0.0,0.0,0.0,0.00947384859193624,0.0,0.009524197159021532,0.0,0.9809886811222867,0.0,375.0,0.0,0.0038464058711748903,0.0,0.003866318895563284,0.0,0.02062774392241662,0.0,0.020734534724417747,0.0,0.005150383330057008,0.0,152610.0,0.0,0.0,0.0,0.016781338051241726,0.0,0.016868215828854463,0.0,0.9742218727475264,0.0,425.0,0.0,0.004045978326137306,0.0,0.00406693923302987,0.0,0.029308323563892145,0.0,0.02946016052194782,0.0,0.005153975924284448,0.0,139892.0,0.0,0.0,0.0,0.02526234523775484,0.0,0.02539322128891795,0.0,0.9655377005118234,0.0,475.0,0.0,0.003970990714996116,0.0,0.00399307963529386,0.0,0.04018903948486014,0.0,0.040412593895771134,0.0,0.005517281432170107,0.0,137749.0,0.0,1.4519161663605543e-05,0.0,0.03621804876986403,0.0,0.03641951426047727,0.0,0.9542791599213062,0.0,75.0,0.0,0.0005059111726488444,0.0,0.000508643108459538,0.0,0.0005059111726488444,0.0,0.000508643108459538,0.0,0.005371026885565175,0.0,262892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.994123061941786,0.0,0.0051650285069485685,0.0,0.0051650285069485685,0.0,51.10337252504395,0.0,96.0,0.0,100.1,0.0,533.225,0.0,13.0,0.0,0.0,0.0,0.0,0.0,72.99164878692854,0.0,98.0,0.0,0.2551872572762394,0.0,1.39194084808172e-06,0.0,1.39194084808172e-06,0.0,0.0,0.0,0.0,0.0,0.007303198641499649,0.0,0.007303198641499649,0.0,0.007265467246703884,0.0,0.007265467246703884,0.0,0.9850630619679008,0.0,2.0551906255157615,0.0,1.0,0.0,11.0,0.0,2388749.0,0.0,7280.0,0.0,100.0,0.0,100.0,0.0,2155264.0,0.0,2155264.0,0.0,100.0,0.0,30295.0,0.0,0.985061690818387,0.0,0.985061690818387,0.0,1.0,0.0,23.0,0.0,0.08242641191595,0.0,23.0,0.0,80.0,0.0,0.0,0.0,,,,,,
